es,var,study,se,z,count,w
-0.066981072,0.333520269,Trussell,0.577512138,-0.115982102,46,0.02173913
0.051082052,0.04763458,Trussell,0.218253476,0.234049201,46,0.02173913
0.040862705,0.047628987,Trussell,0.218240662,0.1872369,46,0.02173913
0.025688512,0.041670104,Trussell,0.204132564,0.125842305,46,0.02173913
0.015093356,0.041667853,Trussell,0.204127052,0.073940987,46,0.02173913
0.070122877,0.047648317,Trussell,0.218284944,0.321244682,46,0.02173913
0.050867549,0.047634449,Trussell,0.218253177,0.233066707,46,0.02173913
0.032887864,0.0416723,Trussell,0.204137944,0.16110608,46,0.02173913
0.016397034,0.041668067,Trussell,0.204127575,0.080327383,46,0.02173913
-0.070222964,0.0476484,Trussell,0.218285136,-0.321702913,46,0.02173913
-0.053549307,0.047636116,Trussell,0.218256996,-0.245349783,46,0.02173913
-0.040331006,0.041675138,Trussell,0.204144896,-0.197560687,46,0.02173913
-0.020047074,0.04166876,Trussell,0.204129272,-0.098207738,46,0.02173913
-0.083717071,0.100087607,Trussell,0.316366254,-0.264620736,46,0.02173913
-0.109065575,0.100148691,Trussell,0.31646278,-0.344639503,46,0.02173913
-0.092157545,0.100106163,Trussell,0.316395579,-0.291273175,46,0.02173913
-0.126082242,0.100198709,Trussell,0.316541797,-0.398311511,46,0.02173913
-0.072473789,0.100065656,Trussell,0.31633156,-0.229107045,46,0.02173913
-0.145769262,0.100265608,Trussell,0.316647451,-0.46035192,46,0.02173913
-0.195144038,0.100476015,Trussell,0.316979518,-0.615636111,46,0.02173913
-0.207817823,0.100539853,Trussell,0.3170802,-0.655410913,46,0.02173913
0.168192378,0.167256014,Trussell,0.408969454,0.411259024,46,0.02173913
0.308237653,0.168646051,Trussell,0.410665376,0.750581059,46,0.02173913
0.075419296,0.166785168,Trussell,0.408393399,0.184673152,46,0.02173913
0.096861809,0.166862129,Trussell,0.408487612,0.237123003,46,0.02173913
0.039788527,0.166699648,Trussell,0.408288683,0.097451946,46,0.02173913
0.005928039,0.166667399,Trussell,0.408249187,0.014520638,46,0.02173913
1.720655684,0.052695461,Yeap,0.22955492,7.495616654,2,0.5
1.789481911,0.05385695,Yeap,0.232071001,7.710924254,2,0.5
0.099093959,0.500613726,EdgellNeufeld,0.707540618,0.140054093,2,0.5
0.777388936,0.537770847,EdgellNeufeld,0.733328608,1.060082652,2,0.5
-0.646767453,0.420915407,Edgell,0.648779937,-0.996898048,2,0.5
-0.580892842,0.416871825,Edgell,0.64565612,-0.899693853,2,0.5
42.65748415,152.3050795,Bourdeau,12.34119441,3.456511803,53,0.018867925
63.87129756,340.6285543,Bourdeau,18.45612512,3.460710044,53,0.018867925
60.81456685,308.8676284,Bourdeau,17.57463025,3.460361099,53,0.018867925
8.321163518,6.436813525,Bourdeau,2.537087607,3.279809296,53,0.018867925
-9.083277079,7.542160208,Bourdeau,2.746299366,-3.307460647,53,0.018867925
-7.266621663,5.066982533,Bourdeau,2.250995898,-3.228180766,53,0.018867925
2.92970833,1.381932575,Bourdeau,1.175556283,2.492188908,53,0.018867925
-1.337048925,0.815641652,Bourdeau,0.903128813,-1.480463148,53,0.018867925
-0.71986278,0.709850202,Bourdeau,0.842526084,-0.854410082,53,0.018867925
46.01134301,177.0869738,Bourdeau,13.30740297,3.457574939,53,0.018867925
35.18702363,103.843886,Bourdeau,10.19038203,3.45296413,53,0.018867925
59.93675267,300.0345267,Bourdeau,17.32150475,3.460250916,53,0.018867925
-77.1287913,496.404204,Bourdeau,22.28013025,-3.461774704,53,0.018867925
-96.54216054,777.3657302,Bourdeau,27.88127921,-3.462615895,53,0.018867925
-115.979779,1121.609094,Bourdeau,33.49043287,-3.463071959,53,0.018867925
-8.477367463,6.655479925,Bourdeau,2.579821685,-3.286028454,53,0.018867925
-9.767554196,8.617092915,Bourdeau,2.935488531,-3.32740329,53,0.018867925
-9.544360336,8.257901185,Bourdeau,2.873656414,-3.321329679,53,0.018867925
-0.998476255,0.562309677,Bourdeau,0.749873107,-1.331526955,53,0.018867925
-3.100322896,1.100750129,Bourdeau,1.049166397,-2.955034496,53,0.018867925
-3.449894845,1.243860903,Bourdeau,1.115285122,-3.093285096,53,0.018867925
0.287982266,0.505183362,Bourdeau,0.710762521,0.40517368,53,0.018867925
0.409006191,0.510455379,Bourdeau,0.714461601,0.572467703,53,0.018867925
0.438877916,0.512038364,Bourdeau,0.71556856,0.613327556,53,0.018867925
-0.992472159,0.561562562,Bourdeau,0.74937478,-1.324400266,53,0.018867925
-3.230923471,1.152429155,Bourdeau,1.073512531,-3.009674668,53,0.018867925
-3.201569425,1.140627924,Bourdeau,1.068001837,-2.997719024,53,0.018867925
-0.330224837,0.506815528,Bourdeau,0.711909775,-0.463857708,53,0.018867925
-0.506105884,0.516008948,Bourdeau,0.718337628,-0.704551542,53,0.018867925
-0.273229996,0.504665914,Bourdeau,0.710398419,-0.384615152,53,0.018867925
0.300102456,0.505628843,Bourdeau,0.711075835,0.422040015,53,0.018867925
0.579541764,0.520991791,Bourdeau,0.721797611,0.802914494,53,0.018867925
0.475971931,0.51415933,Bourdeau,0.717049043,0.663792715,53,0.018867925
0.264141668,0.504360676,Bourdeau,0.710183551,0.371934365,53,0.018867925
0.362153225,0.508197185,Bourdeau,0.712879502,0.508014642,53,0.018867925
0.256390516,0.504108506,Bourdeau,0.71000599,0.361110356,53,0.018867925
0.224240188,0.670856972,Bourdeau,0.819058589,0.273777959,53,0.018867925
0.186040783,0.669550931,Bourdeau,0.818260919,0.227361199,53,0.018867925
0.158553774,0.668761608,Bourdeau,0.817778459,0.193883529,53,0.018867925
-1.538158918,0.863827738,Bourdeau,0.929423336,-1.654960509,53,0.018867925
-1.708537854,0.909925133,Bourdeau,0.95389996,-1.791108005,53,0.018867925
-3.81682473,1.880679252,Bourdeau,1.371378595,-2.783202788,53,0.018867925
-18.44477077,21.76309805,Bourdeau,4.665093574,-3.953783666,53,0.018867925
-18.46217425,21.80324239,Bourdeau,4.669394221,-3.953869256,53,0.018867925
-21.33703505,28.95431654,Bourdeau,5.380921533,-3.965312432,53,0.018867925
-8.285362253,4.790451729,Bourdeau,2.188710061,-3.785500146,53,0.018867925
-20.22804265,26.07335683,Bourdeau,5.106207676,-3.961461016,53,0.018867925
-19.09175052,23.28093362,Bourdeau,4.825031981,-3.956813259,53,0.018867925
9.208063149,5.799276685,Bourdeau,2.408168741,3.823678546,53,0.018867925
17.86923655,20.45685094,Bourdeau,4.522925042,3.950814216,53,0.018867925
18.20641538,21.21709755,Bourdeau,4.606202075,3.952587203,53,0.018867925
-2.775287294,0.981388723,Bourdeau,0.990650656,-2.801479287,53,0.018867925
-2.665526169,0.94406436,Bourdeau,0.971629744,-2.743355877,53,0.018867925
1.988835951,1.494433555,AuldRelyea,1.222470267,1.626899241,18,0.055555556
5.383202067,4.622358062,AuldRelyea,2.149966991,2.503853357,18,0.055555556
1.332535307,0.244391259,AuldRelyea,0.494359443,2.695478618,18,0.055555556
-3.140990787,0.446645578,AuldRelyea,0.668315478,-4.699862401,18,0.055555556
0.099171784,0.200245876,AuldRelyea,0.447488409,0.221618665,18,0.055555556
-4.729351969,0.759169251,AuldRelyea,0.871303191,-5.427906171,18,0.055555556
2.685352453,0.380277945,AuldRelyea,0.616666802,4.354624642,18,0.055555556
0.815790856,0.216637868,AuldRelyea,0.465443732,1.752716384,18,0.055555556
-4.1897571,0.638851614,AuldRelyea,0.799281936,-5.241901398,18,0.055555556
-0.886816843,0.219661103,AuldRelyea,0.468680171,-1.892157802,18,0.055555556
5.35302851,0.916372856,AuldRelyea,0.957273658,5.591952173,18,0.055555556
4.153357116,0.631259383,AuldRelyea,0.794518334,5.227515763,18,0.055555556
5.886371335,1.066234187,AuldRelyea,1.032586165,5.700610309,18,0.055555556
-1.181747718,0.234913192,AuldRelyea,0.484678442,-2.438209783,18,0.055555556
5.438373968,0.939397785,AuldRelyea,0.969225353,5.611052115,18,0.055555556
2.742280704,0.388002586,AuldRelyea,0.622898536,4.402451674,18,0.055555556
0.685350606,0.211742636,AuldRelyea,0.460155013,1.489390719,18,0.055555556
0.223713825,0.201251197,AuldRelyea,0.448610295,0.498681879,18,0.055555556
-6.573287647,1.163820693,Bronmark,1.078805216,-6.093118158,36,0.027777778
-1.423581715,0.22787693,Bronmark,0.477364567,-2.982168797,36,0.027777778
-7.571436782,1.814629304,Bronmark,1.347081773,-5.620621503,36,0.027777778
-8.888155901,2.416647648,Bronmark,1.554557058,-5.71748451,36,0.027777778
-0.692866437,0.235557331,Bronmark,0.485342488,-1.427582489,36,0.027777778
1.154777395,0.25926419,Bronmark,0.509179919,2.267916216,36,0.027777778
-3.527564076,1.277731769,Bronmark,1.13036798,-3.120721871,36,0.027777778
-6.530860416,3.165758611,Bronmark,1.779257882,-3.670553033,36,0.027777778
-7.706892991,4.212262473,Bronmark,2.05237971,-3.755100946,36,0.027777778
-10.07307387,6.841676073,Bronmark,2.615659778,-3.851064253,36,0.027777778
-6.775535633,3.369242694,Bronmark,1.835549698,-3.691284218,36,0.027777778
3.855636391,1.429120749,Bronmark,1.195458384,3.225236814,36,0.027777778
4.561222382,1.800296851,Bronmark,1.341751412,3.399454133,36,0.027777778
-2.384923925,0.855491383,Bronmark,0.924927772,-2.578497476,36,0.027777778
-1.228423643,0.59431404,Bronmark,0.770917661,-1.59345635,36,0.027777778
-3.685270928,1.348826363,Bronmark,1.161389841,-3.173155815,36,0.027777778
2.801650499,0.990577845,Bronmark,0.995277773,2.814943301,36,0.027777778
5.655746398,2.499216707,Bronmark,1.580891112,3.577568598,36,0.027777778
3.89924266,1.450255832,Bronmark,1.204265682,3.237859152,36,0.027777778
7.959075747,4.459180422,Bronmark,2.111677159,3.769077918,36,0.027777778
7.224749647,3.762312966,Bronmark,1.939668262,3.724734682,36,0.027777778
-7.461285292,3.979423638,Bronmark,1.994849277,-3.740275207,36,0.027777778
-5.890043477,2.66828826,Bronmark,1.633489596,-3.605804097,36,0.027777778
-0.789230737,0.538930322,Bronmark,0.734118739,-1.075072323,36,0.027777778
1.03893078,0.567461073,Bronmark,0.753300121,1.379172457,36,0.027777778
1.362446775,0.616016326,Bronmark,0.784867075,1.735894928,36,0.027777778
5.084291305,2.11562613,Bronmark,1.454519209,3.495513344,36,0.027777778
2.88897685,1.021636702,Bronmark,1.010760457,2.858221083,36,0.027777778
3.009955615,1.06623955,Bronmark,1.032588761,2.914960658,36,0.027777778
1.874532487,0.719617003,Bronmark,0.848302424,2.209745527,36,0.027777778
0.928359664,0.553865729,Bronmark,0.744221559,1.247423772,36,0.027777778
-1.682654864,0.676957962,Bronmark,0.822774551,-2.045098334,36,0.027777778
-1.77831537,0.697650347,Bronmark,0.83525466,-2.129069678,36,0.027777778
-1.410161599,0.624284734,Bronmark,0.790116911,-1.784750559,36,0.027777778
-1.329928187,0.610544311,Bronmark,0.78137335,-1.702039349,36,0.027777778
-1.272881075,0.601264139,Bronmark,0.775412238,-1.641554018,36,0.027777778
-1.229790255,0.158539735,Brown,0.398170484,-3.088602254,20,0.05
0,0.133333333,Brown,0.365148372,0,20,0.05
9.937490895,1.779228755,Brown,1.333877339,7.450078509,20,0.05
8.775087566,1.416702697,Brown,1.190253207,7.372454462,20,0.05
-2.401779086,0.229475713,Brown,0.479036233,-5.013773319,20,0.05
0.615336298,0.139643979,Brown,0.373689683,1.646650486,20,0.05
-3.39007817,0.324877167,Brown,0.56997997,-5.947714562,20,0.05
-6.895223648,0.925735153,Brown,0.962151315,-7.166464923,20,0.05
5.767380913,0.687711377,Brown,0.829283653,6.954654049,20,0.05
7.068828295,0.966138891,Brown,0.982923645,7.191635214,20,0.05
0.744006912,0.142559105,Brown,0.37757,1.970513844,20,0.05
-0.462881566,0.136904322,Brown,0.370005841,-1.251011511,20,0.05
-0.379836631,0.135737931,Brown,0.36842629,-1.030970484,20,0.05
-3.513143694,0.33903631,Brown,0.582268246,-6.033548486,20,0.05
3.644551494,0.354712593,Brown,0.595577529,6.119356953,20,0.05
-0.524189028,0.137912902,Brown,0.371366264,-1.411514933,20,0.05
-2.004915861,0.200328127,Brown,0.447580302,-4.479455087,20,0.05
-2.867716385,0.270396621,Brown,0.519996751,-5.514873659,20,0.05
1.031253548,0.151058065,Brown,0.38866189,2.653343625,20,0.05
2.154994977,0.210733389,Brown,0.459057065,4.694394532,20,0.05
0.830988665,0.362105923,Chase,0.601752377,1.380947872,6,0.166666667
1.131625659,0.386690693,Chase,0.621844589,1.819788544,6,0.166666667
2.346757605,0.562802969,Chase,0.750201952,3.12816782,6,0.166666667
2.764880224,0.651856777,Chase,0.807376478,3.424524121,6,0.166666667
3.070742678,0.726227525,Chase,0.852189841,3.603355181,6,0.166666667
3.400390498,0.815110647,Chase,0.902834784,3.76634857,6,0.166666667
-6.197732512,0.386765736,Dybdahl,0.621904925,-9.965723478,30,0.033333333
-7.857354316,0.58115014,Dybdahl,0.762332041,-10.30699734,30,0.033333333
-3.744404338,0.183504699,Dybdahl,0.428374484,-8.740960249,30,0.033333333
-6.333623756,0.400956582,Dybdahl,0.633211325,-10.00238547,30,0.033333333
-11.15619423,1.103838915,Dybdahl,1.050637385,-10.6185011,30,0.033333333
-15.22313444,1.997865186,Dybdahl,1.41345859,-10.77013119,30,0.033333333
5.593020292,0.327348967,Dybdahl,0.572144183,9.775543394,30,0.033333333
7.179967227,0.496266078,Dybdahl,0.704461552,10.19213498,30,0.033333333
2.965228423,0.139938163,Dybdahl,0.374083097,7.926657067,30,0.033333333
4.976115836,0.273014407,Dybdahl,0.522507805,9.523524403,30,0.033333333
0.786834929,0.07182591,Dybdahl,0.268003563,2.93591219,30,0.033333333
11.72436999,1.212173765,Dybdahl,1.100987631,10.64895704,30,0.033333333
-6.096273053,0.376371209,Dybdahl,0.613491002,-9.937021136,30,0.033333333
-4.828770945,0.26097524,Dybdahl,0.510857358,-9.452288135,30,0.033333333
-5.062935872,0.280277664,Dybdahl,0.529412565,-9.563308862,30,0.033333333
-7.521473304,0.538104672,Dybdahl,0.733556182,-10.25343864,30,0.033333333
-8.281945254,0.638255143,Dybdahl,0.79890872,-10.36657261,30,0.033333333
-10.43198343,0.973552319,Dybdahl,0.986687549,-10.57273241,30,0.033333333
-1.570873509,0.087230363,Dybdahl,0.295347868,-5.318723034,30,0.033333333
-0.685770643,0.070585678,Dybdahl,0.265679653,-2.581193683,30,0.033333333
-8.832790677,0.716818259,Dybdahl,0.846651203,-10.43262048,30,0.033333333
-2.478397061,0.117853767,Dybdahl,0.343298364,-7.21936753,30,0.033333333
-5.502663808,0.318994242,Dybdahl,0.564795752,-9.742749991,30,0.033333333
-4.166823569,0.211353489,Dybdahl,0.459731975,-9.063593128,30,0.033333333
6.520582569,0.420983309,Dybdahl,0.648832265,10.04971996,30,0.033333333
1.911693564,0.097121436,Dybdahl,0.311643122,6.134239543,30,0.033333333
1.30206622,0.080794804,Dybdahl,0.284244268,4.580800279,30,0.033333333
2.005334614,0.100178058,Dybdahl,0.316509175,6.335786685,30,0.033333333
-2.227065932,0.107998522,Dybdahl,0.328631286,-6.776792186,30,0.033333333
-4.653440307,0.247120889,Dybdahl,0.497112552,-9.360939069,30,0.033333333
-2.511767002,1.192414456,Krist,1.091977315,-2.300200717,6,0.166666667
-0.159576912,0.668788733,Krist,0.817795043,-0.195130691,6,0.166666667
-1.994711402,0.998239465,Krist,0.999119345,-1.996469604,6,0.166666667
-1.233562536,0.793473044,Krist,0.890771039,-1.384825596,6,0.166666667
0.967577153,0.744683796,Krist,0.862950633,1.121242764,6,0.166666667
-0.797884561,0.719718314,Krist,0.848362136,-0.940499967,6,0.166666667
-8.124330003,3.7002369,Lakowitz,1.923599984,-4.223502843,12,0.083333333
-0.902703334,0.440743665,Lakowitz,0.66388528,-1.359727893,12,0.083333333
-5.867571669,2.121419864,Lakowitz,1.45650948,-4.028515949,12,0.083333333
-1.77034689,0.556706406,Lakowitz,0.746127607,-2.372713292,12,0.083333333
-2.997250036,0.849175389,Lakowitz,0.921507129,-3.252552196,12,0.083333333
-6.019179425,2.211526048,Lakowitz,1.487120052,-4.04754103,12,0.083333333
9.025644456,4.473112892,Lakowitz,2.114973497,4.267497663,12,0.083333333
3.09733457,0.879674072,Lakowitz,0.937909416,3.302381358,12,0.083333333
8.017790399,3.614248144,Lakowitz,1.901117604,4.217408951,12,0.083333333
6.019179425,2.211526048,Lakowitz,1.487120052,4.04754103,12,0.083333333
3.392548158,0.97546915,Lakowitz,0.987658418,3.434940762,12,0.083333333
9.011402098,4.460268389,Lakowitz,2.11193475,4.266894182,12,0.083333333
-2.439934938,1.744160313,Langerhans,1.320666617,-1.847502547,6,0.166666667
-2.869279712,2.029095758,Langerhans,1.424463323,-2.014288235,6,0.166666667
-1.905097815,1.453674711,Langerhans,1.205684333,-1.580096683,6,0.166666667
-1.853498017,1.429431862,Langerhans,1.1955885,-1.5502809,6,0.166666667
-2.529863572,1.800026212,Langerhans,1.341650555,-1.885635245,6,0.166666667
-5.816554309,5.229038004,Langerhans,2.28670899,-2.543635563,6,0.166666667
4.332568759,0.836598502,Turner,0.914657587,4.736820445,10,0.1
2.225140575,0.404726581,Turner,0.636181248,3.497651937,10,0.1
0.814412445,0.270727113,Turner,0.520314437,1.565231304,10,0.1
-5.986822286,1.370063784,Turner,1.170497238,-5.114768401,10,0.1
-4.36469882,0.845331118,Turner,0.919418903,-4.747236333,10,0.1
5.219478326,1.101342312,Turner,1.049448575,4.973543677,10,0.1
2.02025649,0.377544884,Turner,0.614446811,3.287927373,10,0.1
3.024920734,0.535942045,Turner,0.732080628,4.131950253,10,0.1
2.521925453,0.448753375,Turner,0.669890569,3.764682724,10,0.1
-0.262175644,0.252148002,Turner,0.502143408,-0.522113086,10,0.1
-7.728892265,2.822323985,Hoverman,1.679977376,-4.600593064,156,0.006410256
-2.023034846,0.50386125,Hoverman,0.709831846,-2.850019843,156,0.006410256
0.024274375,0.333357885,Hoverman,0.577371531,0.042042903,156,0.006410256
0.040109898,0.333400367,Hoverman,0.577408319,0.069465396,156,0.006410256
-0.937746586,0.369973694,Hoverman,0.608254629,-1.541700697,156,0.006410256
-0.062533862,0.33349627,Hoverman,0.577491359,-0.108285363,156,0.006410256
0.919649925,0.368573166,Hoverman,0.60710227,1.514818789,156,0.006410256
4.528855763,1.187938938,Hoverman,1.089926116,4.155195198,156,0.006410256
2.170524755,0.529632405,Hoverman,0.72775848,2.982479512,156,0.006410256
1.87544604,0.47988741,Hoverman,0.692739064,2.707290722,156,0.006410256
2.383771369,0.570098581,Hoverman,0.755048727,3.157109313,156,0.006410256
6.064984088,1.866001333,Hoverman,1.366016593,4.439905136,156,0.006410256
7.788701415,2.860994572,Hoverman,1.691447478,4.604755107,156,0.006410256
7.47572597,2.661936616,Hoverman,1.631544243,4.581994024,156,0.006410256
3.324556478,0.793861491,Hoverman,0.890989052,3.731310133,156,0.006410256
0.10252729,0.333771327,Hoverman,0.577729458,0.17746592,156,0.006410256
-1.006631572,0.375554463,Hoverman,0.612824986,-1.642608568,156,0.006410256
-0.20505458,0.335085308,Hoverman,0.578865535,-0.354235254,156,0.006410256
-2.307378505,0.555166482,Hoverman,0.745094948,-3.096757682,156,0.006410256
-0.598319207,0.348249411,Hoverman,0.590126606,-1.013882786,156,0.006410256
-2.443379118,0.582087563,Hoverman,0.762946632,-3.202555744,156,0.006410256
-2.723362376,0.963543914,Hoverman,0.981602727,-2.77440384,156,0.006410256
-1.873295507,0.719327254,Hoverman,0.848131625,-2.208732055,156,0.006410256
7.018648155,3.57883887,Hoverman,1.89178193,3.710072522,156,0.006410256
6.220004752,2.918028694,Hoverman,1.708223842,3.641211765,156,0.006410256
2.363472624,0.849125178,Hoverman,0.921479885,2.564866215,156,0.006410256
2.476750226,0.88339323,Hoverman,0.93989001,2.635149007,156,0.006410256
4.881794794,1.989495026,Hoverman,1.410494603,3.461051735,156,0.006410256
5.919864204,2.690299512,Hoverman,1.640213252,3.609203984,156,0.006410256
2.769046122,0.979226027,Hoverman,0.989558501,2.798264195,156,0.006410256
1.238210079,0.595822762,Hoverman,0.771895564,1.604116069,156,0.006410256
4.499902923,1.765570395,Hoverman,1.328747679,3.386574437,156,0.006410256
1.682803933,0.676989317,Hoverman,0.822793606,2.045232148,156,0.006410256
0.767848873,0.536849493,Hoverman,0.732700139,1.047971513,156,0.006410256
3.179326273,1.131757222,Hoverman,1.063840788,2.988535793,156,0.006410256
11.59562162,8.903652552,Hoverman,2.983898884,3.886063862,156,0.006410256
0.806499633,0.540652604,Hoverman,0.735290829,1.096844406,156,0.006410256
-1.218937604,0.592863055,Hoverman,0.769976009,-1.583085173,156,0.006410256
-2.570424261,0.912942555,Hoverman,0.955480275,-2.690190817,156,0.006410256
7.797978049,1.720211541,Hoverman,1.311568352,5.945536913,156,0.006410256
14.48412146,5.44474436,Hoverman,2.3333976,6.207309657,156,0.006410256
6.600841186,1.289277609,Hoverman,1.13546361,5.813344549,156,0.006410256
-1.889233234,0.289230055,Hoverman,0.53780113,-3.512884464,156,0.006410256
1.783647397,0.279534951,Hoverman,0.52871065,3.373579478,156,0.006410256
-1.454459467,0.252886308,Hoverman,0.502878025,-2.892270875,156,0.006410256
-0.476446905,0.205675041,Hoverman,0.453514103,-1.0505669,156,0.006410256
-4.757851208,0.765928703,Hoverman,0.875173527,-5.436466094,156,0.006410256
-2.466498944,0.352090426,Hoverman,0.593372081,-4.156749238,156,0.006410256
0.571736286,0.20817206,Hoverman,0.456258764,1.253096557,156,0.006410256
7.932397837,1.773073386,Hoverman,1.331568018,5.957185612,156,0.006410256
3.463594262,0.49991213,Hoverman,0.707044645,4.898692445,156,0.006410256
-4.277121911,0.657344296,Hoverman,0.81076772,-5.275397385,156,0.006410256
-4.028279643,0.605675922,Hoverman,0.778251837,-5.176061849,156,0.006410256
-2.765927706,0.391258902,Hoverman,0.625506916,-4.421897881,156,0.006410256
-0.746824643,0.213943676,Hoverman,0.462540459,-1.61461474,156,0.006410256
2.956092634,0.418462092,Hoverman,0.64688646,4.569724085,156,0.006410256
3.029184331,0.429398943,Hoverman,0.65528539,4.622694746,156,0.006410256
1.600012728,0.660002546,Hoverman,0.812405407,1.969475725,156,0.006410256
4.364455034,1.690529234,Hoverman,1.300203536,3.356747551,156,0.006410256
2.819090505,0.996704455,Hoverman,0.998350868,2.823747238,156,0.006410256
8.161202469,4.662826609,Hoverman,2.159357916,3.779457963,156,0.006410256
-2.040300617,0.760176663,Hoverman,0.871881106,-2.340113352,156,0.006410256
-1.918475415,0.730034245,Hoverman,0.854420415,-2.245352969,156,0.006410256
0.744537161,0.534645974,Hoverman,0.731194895,1.018247209,156,0.006410256
5.708118234,2.536413361,Hoverman,1.592612119,3.58412332,156,0.006410256
0.930671451,0.554134334,Hoverman,0.744401998,1.250226966,156,0.006410256
8.577259029,6.797447704,Hoverman,2.607191536,3.289846147,156,0.006410256
0.531001961,0.69016359,Hoverman,0.83076085,0.639175475,156,0.006410256
-8.575018941,6.79424582,Hoverman,2.606577415,-3.289761851,156,0.006410256
8.634937749,6.88017916,Hoverman,2.623009562,3.291996291,156,0.006410256
-2.577814785,1.220427422,Hoverman,1.10472957,-2.333435128,156,0.006410256
-8.546826139,6.754019754,Hoverman,2.598849698,-3.28869582,156,0.006410256
7.841933262,5.79132644,Hoverman,2.406517492,3.258623005,156,0.006410256
-1.330606387,0.814209447,Hoverman,0.902335551,-1.474624807,156,0.006410256
-6.686301183,4.392218626,Hoverman,2.095762063,-3.190391362,156,0.006410256
0.945890517,0.741225739,Hoverman,0.860944678,1.09866585,156,0.006410256
-0.044258672,0.666829903,Hoverman,0.816596536,-0.054198947,156,0.006410256
-6.568496728,4.262095773,Hoverman,2.064484384,-3.181664525,156,0.006410256
-0.051396263,0.666886798,Hoverman,0.816631372,-0.062936919,156,0.006410256
0,0.666666667,Hoverman,0.816496581,0,156,0.006410256
-7.023634859,4.777620553,Hoverman,2.185776876,-3.213335696,156,0.006410256
1.516550996,0.858327244,Hoverman,0.926459521,1.636931741,156,0.006410256
-4.974287267,2.728627818,Hoverman,1.651855871,-3.011332499,156,0.006410256
-10.17900035,9.301004013,Hoverman,3.049754746,-3.337645548,156,0.006410256
2.659615203,1.256129419,Hoverman,1.120771796,2.373021173,156,0.006410256
1.462788361,0.844979149,Hoverman,0.919227474,1.591323587,156,0.006410256
-4.224906981,2.15415325,Hoverman,1.467703393,-2.878583644,156,0.006410256
2.792595963,1.316549351,Hoverman,1.147409844,2.433826044,156,0.006410256
0.144474148,0.668406065,Hoverman,0.817561047,0.17671359,156,0.006410256
-2.973082691,1.40326839,Hoverman,1.184596299,-2.509785565,156,0.006410256
2.369596251,1.134582199,Hoverman,1.065167686,2.224622735,156,0.006410256
-1.300267331,0.807557928,Hoverman,0.898642269,-1.446924295,156,0.006410256
-2.456060515,1.169352771,Hoverman,1.08136616,-2.271257051,156,0.006410256
2.396975896,1.145457787,Hoverman,1.070260616,2.239618892,156,0.006410256
1.762232194,0.925455192,Hoverman,0.962005817,1.83183112,156,0.006410256
-4.068428945,2.046009507,Hoverman,1.430387887,-2.844283696,156,0.006410256
1.259623895,0.798887696,Hoverman,0.893805178,1.409282387,156,0.006410256
2.973082691,1.40326839,Hoverman,1.184596299,2.509785565,156,0.006410256
0,0.666666667,Hoverman,0.816496581,0,156,0.006410256
3.172017949,1.505141489,Hoverman,1.22684208,2.585514469,156,0.006410256
0.176223219,0.669254552,Hoverman,0.818079796,0.215410795,156,0.006410256
-1.409785755,0.832291323,Hoverman,0.912300018,-1.545309358,156,0.006410256
-1.187584797,0.784196471,Hoverman,0.885548683,-1.341072285,156,0.006410256
1.570029222,0.872082647,Hoverman,0.933853654,1.6812369,156,0.006410256
1.654956112,0.894906644,Hoverman,0.945995055,1.74943421,156,0.006410256
0,0.666666667,Hoverman,0.816496581,0,156,0.006410256
2.717895051,1.282246125,Hoverman,1.132363071,2.400197533,156,0.006410256
2.2950112,1.105589701,Hoverman,1.051470257,2.182668683,156,0.006410256
0.793924811,0.719193051,Hoverman,0.848052505,0.936174125,156,0.006410256
-1.1475056,0.776397425,Hoverman,0.88113417,-1.302305187,156,0.006410256
1.429280278,0.836903509,Hoverman,0.914824305,1.562354946,156,0.006410256
-2.024060012,1.008068244,Hoverman,1.004026018,-2.015943787,156,0.006410256
0.526122467,0.689733738,Hoverman,0.8305021,0.633499262,156,0.006410256
6.108184621,3.775826614,Hoverman,1.943148634,3.143446937,156,0.006410256
0.30935415,0.674641666,Hoverman,0.821365732,0.376633865,156,0.006410256
1.798935339,0.936347363,Hoverman,0.967650434,1.859075628,156,0.006410256
3.398594143,1.629203513,Hoverman,1.276402567,2.662634996,156,0.006410256
-0.881942828,0.731485263,Hoverman,0.855269117,-1.031187507,156,0.006410256
1.772365876,0.928440067,Hoverman,0.963555949,1.839401104,156,0.006410256
4.226242414,2.155093745,Hoverman,1.468023755,2.878865141,156,0.006410256
1.118358828,0.770893872,Hoverman,0.878005622,1.273749051,156,0.006410256
0.996700264,0.749450951,Hoverman,0.865708352,1.151311826,156,0.006410256
-3.2777339,1.561961626,Hoverman,1.249784632,-2.622638986,156,0.006410256
4.682831993,2.494076289,Hoverman,1.579264477,2.965198078,156,0.006410256
0.450272307,0.683562096,Hoverman,0.826778142,0.544610802,156,0.006410256
-2.714209348,1.280577699,Hoverman,1.13162613,-2.398503601,156,0.006410256
2.195764866,1.068448612,Hoverman,1.03365788,2.124266558,156,0.006410256
-3.406228905,1.633532946,Hoverman,1.278097393,-2.665077735,156,0.006410256
-3.784698783,1.86032874,Hoverman,1.363938686,-2.774830585,156,0.006410256
-0.338756412,0.676229659,Hoverman,0.822331842,-0.411946121,156,0.006410256
-1.729035862,0.915797084,Hoverman,0.956972875,-1.806776249,156,0.006410256
